id,roster_year,player_number,first_name,last_name,year,position1,height,weight,home_town,state_or_country,high_school,alternative_school,college,college_league,bio_link,is_starter,accolade
7221,2018,16,Miles,Fenton,Freshman,Midfielder,5'11,159,Wilmslow,England,Wilmslow H.S.,,Furman University,SOUTHERN,http://www.furmanpaladins.com/sports/m-soccer/2018-19/bios/fisher_max_oo32,Y,
7222,2017,21,Miles,Franklyn,Freshman,Forward,6'3,175,Teaneck,NJ,Bergen Catholic High School,,Syracuse University,ATLANTIC COAST,https://cuse.com/roster.aspx?rp_id=13869,N,
7223,2015,19,Miles,Robinson,Freshman,Defender,6'2,185,Arlington,MA,Arlington High School,,Syracuse University,ATLANTIC COAST,https://cuse.com/roster.aspx?rp_id=12051,Y,All-Freshman Team
7224,2016,19,Miles,Robinson,Sophomore,Defender,6'2,185,Arlington,MA,Arlington High School,,Syracuse University,ATLANTIC COAST,https://cuse.com/roster.aspx?rp_id=12907,Y,First Team
7225,2006,0,Milos,Kocic,Freshman,Goalkeeper,6'4,195,Leskovac,Serbia,Vojislav Nikolajevic,,Loyola University Maryland,PATRIOT,https://loyolagreyhounds.com/roster.aspx?rp_id=2404,,
7226,2007,27,Ming,Wong,Freshman,Midfielder,5'8,143,Hong Kong,China,Hong Kong International School,,SMU,AMERICAN ATHLETIC,https://smumustangs.com/roster.aspx?rp_id=2760,,
7227,2008,34,Ming,Wong,Sophomore,Midfielder,5'8,143,Hong Kong,China,Hong Kong International School,,SMU,AMERICAN ATHLETIC,https://smumustangs.com/roster.aspx?rp_id=2731,,
7228,2018,25,Miro,Everaert,Freshman,Goalkeeper,6'0,160,Washington,D.C.,Washington International School,,College of William & Mary,COLONIAL ATHLETIC ASSOCIATION,https://tribeathletics.com/roster.aspx?rp_id=9352&path=msoc,,
7229,2008,1,Misha,Rosenthal,Junior,Goalkeeper,6'3,185,Miami,FL,Gulliver Prep,,Northwestern University,BIG TEN,https://nusports.com/roster.aspx?rp_id=2610&path=msoc,Y,
7230,2009,1,Misha,Rosenthal,Senior,Goalkeeper,6'3,185,Miami,FL,Gulliver Prep,,Northwestern University,BIG TEN,https://nusports.com/roster.aspx?rp_id=2583&path=msoc,Y,
7231,2009,13,Mitch,Johnson,Freshman,Midfielder,6'0,180,Dublin,OH,Dublin Coffman High School,,Army West Point,PATRIOT,https://goarmywestpoint.com/roster.aspx?rp_id=3002&path=msoc,N,
7232,2010,5,Mitch,Johnson,Sophomore,Midfielder,6'0,180,Dublin,OH,Dublin Coffman High School,,Army West Point,PATRIOT,https://goarmywestpoint.com/roster.aspx?rp_id=2973&path=msoc,Y,
7233,2011,5,Mitch,Johnson,Junior,Defender,6'0,184,Dublin,OH,Dublin Coffman High School,,Army West Point,PATRIOT,https://goarmywestpoint.com/roster.aspx?rp_id=2942&path=msoc,N,
7234,2012,5,Mitch,Johnson,Senior,Defender,6'0,180,Dublin,OH,Dublin Coffman High School,,Army West Point,PATRIOT,https://goarmywestpoint.com/roster.aspx?rp_id=2915&path=msoc,N,
7235,2009,,Mitch,Justice,Redshirt,Forward,5'10,155,Ashville,NC,West Henderson,,Brown University,IVY,https://brownbears.com/roster.aspx?rp_id=3286,,
7236,2009,29,Mitch,Justus,Redshirt,Forward,5'10,155,Ashville,NC,West Henderson,,Brown University,IVY,https://brownbears.com/roster.aspx?rp_id=3293,,
7237,2010,14,Mitch,Kim,Freshman,Defender,,195,Sammamish,WA,Skyline,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3547,,
7238,2011,8,Mitch,Kim,Sophomore,Defender,,195,Sammamish,WA,Skyline,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3516,,
7239,2012,8,Mitch,Kim,Junior,Defender,,195,Sammamish,WA,Skyline,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3492,,
7240,2013,8,Mitch,Kim,Senior,Defender,,190,Sammamish,WA,Skyline,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3466,,
7241,2011,27,Mitch,Kupstas,Freshman,Goalkeeper,6'1,185,Suwanee,GA,Peachtree Ridge,,Brown University,IVY,https://brownbears.com/roster.aspx?rp_id=3345,,
7242,2012,27,Mitch,Kupstas,Sophomore,Goalkeeper,6'0,175,Suwanee,GA,Peachtree Ridge,,Brown University,IVY,https://brownbears.com/roster.aspx?rp_id=3374,N,
7243,2013,27,Mitch,Kupstas,Junior,Goalkeeper,6'0,175,Suwanee,GA,Peachtree Ridge,,Brown University,IVY,https://brownbears.com/roster.aspx?rp_id=3398,N,
7244,2014,27,Mitch,Kupstas,Senior,Goalkeeper,6'0,175,Suwanee,GA,Peachtree Ridge,,Brown University,IVY,https://brownbears.com/roster.aspx?rp_id=3423,Y,
7245,2018,23,Mitch,MacDonald,Sophomore,Defender,6'2,183,Troy,MI,Troy,,University of Notre Dame,ATLANTIC COAST,https://und.com/roster.aspx?rp_id=4754,,
7246,2012,18,Mitch,Wagner,Freshman,Forward,6'1,195,Horseheads,NY,Taft School,,Yale University,IVY,http://www.yalebulldogs.com/sports/m-soccer/2012-13/bios/alers_nick_o7i0,N,
7247,2013,18,Mitch,Wagner,Sophomore,Forward,6'1,195,Horseheads,NY,Taft School,,Yale University,IVY,http://www.yalebulldogs.com/sports/m-soccer/2013-14/bios/albrecht_henry_x63h,N,
7248,2014,18,Mitch,Wagner,Junior,Forward,6'1,195,Horseheads,NY,Taft School,,Yale University,IVY,http://www.yalebulldogs.com/sports/m-soccer/2014-15/bios/albrecht_henry_pjjd,N,
7249,2013,30,Mitchell,Auer,Freshman,Goalkeeper,6'5,205,Columbus,OH,Dunlap High School,,Georgetown University,BIG EAST,http://georgetown.sidearmsports.com/roster.aspx?rp_id=4327,,
7250,2014,30,Mitchell,Auer,Sophomore,Goalkeeper,6'5,205,Columbus,OH,Dunlap High School,,Georgetown University,BIG EAST,http://georgetown.sidearmsports.com/roster.aspx?rp_id=4300,,
7251,2015,30,Mitchell,Auer,Junior,Goalkeeper,6'5,205,Columbus,OH,Dunlap High School,,Georgetown University,BIG EAST,http://georgetown.sidearmsports.com/roster.aspx?rp_id=4275,N,
7252,2016,30,Mitchell,Auer,Senior,Goalkeeper,6'5,205,Columbus,OH,Dunlap High School,,Georgetown University,BIG EAST,http://georgetown.sidearmsports.com/roster.aspx?rp_id=4250,N,
7253,2015,0,Mitchell,Kupstas,Graduate,Goalkeeper,6'0,175,Suwanee,GA,Peachtree Ridge,,Duke University,ATLANTIC COAST,http://www.goduke.com/ViewArticle.dbml?ATCLID=210147121&DB_OEM_ID=4200&Q_SEASON=2015,N,
7254,2014,20,Mitchell,Meyer,Freshman,Goalkeeper,5'11,155,Hinsdale,IL,Hinsdale Central,,Cornell University,IVY,https://cornellbigred.com/roster.aspx?rp_id=39834&path=msoccer,,
7255,2015,1,Mitchell,Meyer,Sophomore,Goalkeeper,5'11,155,Hinsdale,IL,Hinsdale Central,,Cornell University,IVY,https://cornellbigred.com/roster.aspx?rp_id=41375&path=msoccer,,
7256,2016,1,Mitchell,Meyer,Junior,Goalkeeper,5'11,155,Hinsdale,IL,Hinsdale Central,,Cornell University,IVY,https://cornellbigred.com/roster.aspx?rp_id=42616&path=msoccer,,
7257,2017,20,Mitchell,Meyer,Senior,Goalkeeper,5'11,155,Hinsdale,IL,Hinsdale Central,,Cornell University,IVY,https://cornellbigred.com/roster.aspx?rp_id=43860&path=msoccer,,
7258,2016,7,Mo,Adams,Freshman,Midfielder,5'6,165,Nottingham,England,Dianogly City Academy,,Syracuse University,ATLANTIC COAST,https://cuse.com/roster.aspx?rp_id=12910,Y,Third Team
7259,2016,7,Mo,Adams,Freshman,Midfielder,5'6,165,Nottingham,England,Dianogly City Academy,,Syracuse University,ATLANTIC COAST,https://cuse.com/roster.aspx?rp_id=12910,Y,All-Freshmen Team
7260,2017,7,Mo,Adams,Sophomore,Midfielder,5'6,165,Nottingham,England,Dianogly City Academy,,Syracuse University,ATLANTIC COAST,https://cuse.com/roster.aspx?rp_id=13853,Y,Second Team
7261,2008,11,Moe,Kelli,Junior,Midfielder,5'10,160,Atlanta,GA,Pace Academy,,Wofford College,SOUTHERN,https://woffordterriers.com/roster.aspx?rp_id=1323,N,
7262,2009,11,Moe,Kelli,Senior,Midfielder,5'10,160,Atlanta,GA,Pace Academy,,Wofford College,SOUTHERN,https://woffordterriers.com/roster.aspx?rp_id=1726,N,
7263,2016,27,Mohamed,Abdelhamid,Freshman,Goalkeeper,6'1,177,Fort Lee,NJ,Fort Lee High School,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=10489,,
7264,2017,0,Mohamed,Abdelhamid,Sophomore,Goalkeeper,6'2,185,Fort Lee,NJ,Fort Lee High School,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=11663,,
7265,2018,0,Mohamed,Abdelhamid,Junior,Goalkeeper,6'2,195,Fort Lee,NJ,Fort Lee High School,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=14755,N,
7266,2017,24,Mohamed,Abdourahman,Sophomore,Midfielder,,170,Dubai,U.A.E.,Wellington International School,,Loyola University Maryland,PATRIOT,https://loyolagreyhounds.com/roster.aspx?rp_id=2148,N,
7267,2018,24,Mohamed,Abdourahman,Senior,Midfielder,6'0,170,Dubai,U.A.E.,Wellington International School,,Loyola University Maryland,PATRIOT,https://loyolagreyhounds.com/roster.aspx?rp_id=6394,N,
7268,2018,29,Mohamed,Omar,Freshman,Midfielder,6'3,182,Toronto,Ontario,Berkshire School,,University of Notre Dame,ATLANTIC COAST,https://und.com/roster.aspx?rp_id=4760,N,
7269,2014,27,Mohammed,Moro,Freshman,Midfielder,5'9,145,Lakeville,CT,,The Hotchkiss School,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=2812,Y,
7270,2015,27,Mohammed,Moro,Sophomore,Midfielder,5'9,145,Lakeville,CT,,,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=153,Y,
7271,2016,27,Mohammed,Moro,Junior,Midfielder,5'9,145,Lakeville,CT,,The Hotchkiss School,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=8669,Y,
7272,2017,27,Mohammed,Moro,Senior,Midfielder,5'9,145,Lakeville,CT,,The Hotchkiss School,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=9589,Y,
7273,2010,24,Monty,Sanders,Freshman,Midfielder,5'6,115,Temecula,CA,,,College of the Holy Cross,PATRIOT,https://goholycross.com/ViewArticle.dbml?ATCLID=210215807&DB_OEM_ID=33100&Q_SEASON=2010,Y,
7274,2011,7,Monty,Sanders,Sophomore,Midfielder,5'6,115,Temecula,CA,,,College of the Holy Cross,PATRIOT,https://goholycross.com/ViewArticle.dbml?ATCLID=210215615&DB_OEM_ID=33100&Q_SEASON=2011,Y,
7275,2012,7,Monty,Sanders,Junior,Midfielder,5'6,119,Temecula,CA,,,College of the Holy Cross,PATRIOT,https://goholycross.com/ViewArticle.dbml?ATCLID=210215653&DB_OEM_ID=33100&Q_SEASON=2012,Y,First Team
7276,2013,7,Monty,Sanders,Senior,Midfielder,5'6,124,Temecula,CA,,,College of the Holy Cross,PATRIOT,https://goholycross.com/ViewArticle.dbml?ATCLID=210215781&DB_OEM_ID=33100&Q_SEASON=2013,Y,First Team
7277,2006,15,Mor,Hanan,Freshman,Forward,5'10,160,Kiriat Ono,Israel,Ben Zvi High School,,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=3008,,
7278,2007,10,Mor,Hanan,Sophomore,Forward,5'10,160,Kiriat Ono,Israel,Ben Zvi High School,,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=2977,,
7279,2008,10,Mor,Hanan,Junior,Forward,5'10,160,Kiriat Ono,Israel,Ben Zvi High School,,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=2949,,
7280,2009,10,Mor,Hanan,Senior,Forward,5'10,160,Kiriat Ono,Israel,Ben Zvi High School,,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=2924,,
7281,2015,18,Morgan,Hackworth,Freshman,Midfielder,5'10,150,Wallingford,PA,Strath Haven High School,,Syracuse University,ATLANTIC COAST,https://cuse.com/roster.aspx?rp_id=12050,N,
7282,2016,18,Morgan,Hackworth,Sophomore,Midfielder,5'10,150,Wallingford,PA,Strath Haven High School,,Syracuse University,ATLANTIC COAST,https://cuse.com/roster.aspx?rp_id=12899,N,
7283,2018,20,Morgan,Hebard,Freshman,Defender,6'2,190,Irvine,CA,Junipero Serra Catholic,,Army West Point,PATRIOT,https://goarmywestpoint.com/roster.aspx?rp_id=13322&path=msoc,N,
7284,2016,13,Morgan,Lussi,Freshman,Midfielder,5'10,150,Lutherville,MD,St. Paul's School,Lawrenceville School,Loyola University Maryland,PATRIOT,https://loyolagreyhounds.com/roster.aspx?rp_id=2167,N,
7285,2017,13,Morgan,Lussi,Sophomore,Midfielder,5'10,150,Lutherville,MD,St. Paul's School,,Loyola University Maryland,PATRIOT,https://loyolagreyhounds.com/roster.aspx?rp_id=2141,Y,
7286,2018,13,Morgan,Lussi,Junior,Midfielder,5'10,150,Lutherville,MD,St. Paul's School,,Loyola University Maryland,PATRIOT,https://loyolagreyhounds.com/roster.aspx?rp_id=6406,Y,
7287,2014,21,Morgen,Richards,Freshman,Midfielder,5'10,147,Mableton,GA,Campbell High School,,Naval Academy,PATRIOT,https://navysports.com/roster.aspx?rp_id=5357,N,
7288,2007,10,Mostafa,Ebrahimnejad,Freshman,Midfielder,6'2,160,Columbia,MD,Hammond,,Georgetown University,BIG EAST,http://georgetown.sidearmsports.com/roster.aspx?rp_id=4461,Y,
7289,2008,10,Mostafa,Ebrahimnejad,Sophomore,Midfielder,6'2,160,Columbia,MD,Hammond,,Georgetown University,BIG EAST,http://georgetown.sidearmsports.com/roster.aspx?rp_id=4435,Y,
7290,2018,18,Mothibi,Penn-Kekana,Freshman,Defender,6'1,200,London,England,Royal Russell,,Dartmouth College,IVY,https://dartmouthsports.com/roster.aspx?rp_id=16049,N,
7291,2018,7,Moulay,Hamza Kanzi Belghiti,Freshman,Midfielder,5'9,155,Montreal,Quebec,Maisonneuve College,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=14778,,
7292,2016,19,Moustapha,Samb,Sophomore,Defender,6'2,182,Dakar,Senegal,(Connecticut),,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,https://nuhuskies.com/roster.aspx?rp_id=4321,Y,
7293,2017,3,Moustapha,Samb,Junior,Defender,6'2,182,Dakar,Senegal,(Connecticut),,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,https://nuhuskies.com/roster.aspx?rp_id=4676,Y,
7294,2018,3,Moustapha,Samb,Senior,Defender,6'2,182,Dakar,Senegal,(Connecticut),,Northeastern University,COLONIAL ATHLETIC ASSOCIATION,https://nuhuskies.com/roster.aspx?rp_id=5175,Y,
7295,2015,21,Moyin,Opeyemi,Freshman,Forward,6'0,180,Nazareth,PA,Nazareth,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=9820,,
7296,2016,21,Moyin,Opeyemi,Sophomore,Forward,6'0,180,Nazareth,PA,Nazareth,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=10439,N,
7297,2017,21,Moyin,Opeyemi,Junior,Forward,6'0,180,Nazareth,PA,Nazareth,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=11679,N,
7298,2018,21,Moyin,Opeyemi,Senior,Forward,6'0,180,Nazareth,PA,Nazareth,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=14770,N,
7299,2016,26,Munear,Abousaud,Freshman,Forward,6'2,159,Marietta,GA,Lassiter,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3377,N,
7300,2017,12,Munear,Abousaud,Sophomore,Forward,6'2,159,Marietta,GA,Lassiter,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3324,N,
7301,2017,23,Murray,Riach,Freshman,Defender,6'2,180,Weston,CT,Weston,,Cornell University,IVY,https://cornellbigred.com/roster.aspx?rp_id=43880&path=msoccer,,
7302,2018,23,Murray,Riach,Sophomore,Defender,6'2,180,Weston,CT,Weston,,Cornell University,IVY,https://cornellbigred.com/roster.aspx?rp_id=48148&path=msoccer,Y,
7303,2015,23,Myles,Brown,Freshman,Midfielder,6'2,170,Richmond,VA,St. Christopher's,,University of Notre Dame,ATLANTIC COAST,https://und.com/roster.aspx?rp_id=4812,,
7304,2008,24,Myles,Gerraty,Sophomore,Back,5'11,165,Nutley,NJ,St. Benedict's Prep,,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=2963,,
7305,2009,24,Myles,Gerraty,Junior,Back,5'11,165,Nutley,NJ,St. Benedict's Prep,,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=2937,,
7306,2010,24,Myles,Gerraty,Senior,Defender,5'11,165,Nutley,NJ,St. Benedict's Prep,,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=2905,,
7307,2015,5,Myles,Harris,Freshman,Defender,5'9,160,Boardman,OH,Cardinal Mooney High School,,Lafayette College,PATRIOT,https://www.goleopards.com/roster.aspx?rp_id=3186,N,
7308,2016,5,Myles,Harris,Sophomore,Defender,5'9,160,Boardman,OH,Cardinal Mooney High School,,Lafayette College,PATRIOT,https://www.goleopards.com/roster.aspx?rp_id=3156,,
7309,2011,3,Myles,McGinley,Freshman,Defender,5'8,155,Oakton,VA,Flint Hill High School,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=9589,Y,
7310,2012,3,Myles,McGinley,Sophomore,Defender,5'8,155,Oakton,VA,Flint Hill High School,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=9687,Y,
7311,2013,3,Myles,McGinley,Junior,Defender,5'8,160,Oakton,VA,Flint Hill High School,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=9731,Y,First Team
7312,2014,3,Myles,McGinley,Senior,Midfielder,5'8,160,Oakton,VA,Flint Hill High School,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=9766,Y,
7313,2017,13,Nacho,Roitman,Freshman,Midfielder,6'0,150,Cambridge,MA,Phillips Exeter Academy,,Boston University,PATRIOT,https://goterriers.com/roster.aspx?rp_id=9611,,
7314,2018,13,Nacho,Roitman,Sophomore,Midfielder,6'0,155,Cambridge,MA,Phillips Exeter Academy,,Boston University,PATRIOT,https://goterriers.com/roster.aspx?rp_id=12575,,
7315,2016,28,Nagu,Chidambaram,Freshman,Back,5'11,160,Minnetonka,MN,Minnetonka,,University of Pennsylvania,IVY,https://pennathletics.com/roster.aspx?rp_id=4243,,
7316,2017,28,Nagu,Chidambaram,Sophomore,Back,5'11,160,Minnetonka,MN,Minnetonka,,University of Pennsylvania,IVY,https://pennathletics.com/roster.aspx?rp_id=2914,,
7317,2009,6,Nasarachi,Onyeuku,Senior,Defender,6'2,185,Fayetteville,GA,Fayette County High School,,Furman University,SOUTHERN,http://www.furmanpaladins.com/sports/m-soccer/mtt/brown_jacob00.html,Y,
7318,2014,35,Nash,Wagnon,Freshman,Forward,6'1,160,Atlanta,GA,Greater Atlanta Christian,,Wofford College,SOUTHERN,https://woffordterriers.com/roster.aspx?rp_id=3857,N,
7319,2016,15,Nash,Wagnon,Sophomore,Midfielder,6'1,160,Atlanta,GA,Greater Atlanta Christian,,Wofford College,SOUTHERN,https://woffordterriers.com/roster.aspx?rp_id=4650,N,
7320,2017,,Nassim,Al-Nawasreh,Freshman,Forward,5'9,158,Greenville,SC,J.L. Mann,,Air Force Academy,WAC,https://goairforcefalcons.com/roster.aspx?rp_id=3339,,
7321,2015,32,Nat,Ballard,Freshman,Goalkeeper,6'3,165,London,England,,,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=162,,
7322,2016,32,Nat,Ballard,Sophomore,Goalkeeper,6'3,165,London,England,,Barnes Eagles,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=8659,,
7323,2017,32,Nat,Ballard,Junior,Goalkeeper,6'3,165,London,England,,Barnes Eagles,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=9578,,
7324,2018,32,Nat,Ballard,Senior,Goalkeeper,6'3,165,London,England,,Barnes Eagles,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=10343,,
7325,2011,18,Nat,Eggleston,Freshman,Defender,6'3,198,Chevy Chase,MD,Georgetown Prep,,Duke University,ATLANTIC COAST,http://www.goduke.com/ViewArticle.dbml?ATCLID=205159927&DB_OEM_ID=4200&Q_SEASON=2011,Y,
7326,2012,18,Nat,Eggleston,Sophomore,Defender,6'3,200,Chevy Chase,MD,Georgetown Prep,,Duke University,ATLANTIC COAST,http://www.goduke.com/ViewArticle.dbml?ATCLID=205159927&DB_OEM_ID=4200&Q_SEASON=2012,Y,
7327,2013,18,Nat,Eggleston,Junior,Defender,6'3,200,Chevy Chase,MD,Georgetown Prep,,Duke University,ATLANTIC COAST,http://www.goduke.com/ViewArticle.dbml?ATCLID=205159927&DB_OEM_ID=4200&Q_SEASON=2013,Y,
7328,2014,18,Nat,Eggleston,Senior,Defender,6'3,200,Chevy Chase,MD,Georgetown Prep,,Duke University,ATLANTIC COAST,http://www.goduke.com/ViewArticle.dbml?ATCLID=205159927&DB_OEM_ID=4200&Q_SEASON=2014,Y,
7329,2012,17,Nate,Arronson,Freshman,Defender,5'8,150,Bryn Mawr,PA,The Haverford School,,Lafayette College,PATRIOT,https://www.goleopards.com/roster.aspx?rp_id=3279,Y,
7330,2013,3,Nate,Arronson,Sophomore,Defender,5'8,162,Bryn Mawr,PA,The Haverford School,,Lafayette College,PATRIOT,https://www.goleopards.com/roster.aspx?rp_id=3237,Y,
7331,2014,3,Nate,Arronson,Junior,Defender,5'8,162,Bryn Mawr,PA,The Haverford School,,Lafayette College,PATRIOT,https://www.goleopards.com/roster.aspx?rp_id=3209,N,
7332,2015,3,Nate,Arronson,Senior,Midfielder,5'8,162,Bryn Mawr,PA,The Haverford School,,Lafayette College,PATRIOT,https://www.goleopards.com/roster.aspx?rp_id=3184,Y,
7333,2008,3,Nate,Bourdeau,Freshman,Midfielder,5'10,155,Baldwinsville,NY,C.W. Baker High School,,Boston College,ATLANTIC COAST,https://bceagles.com/roster.aspx?rp_id=2943,,
7334,2018,22,Nate,Cole,Freshman,Back,6'0,175,Needham,MA,Worcester Academy,,Boston University,PATRIOT,https://goterriers.com/roster.aspx?rp_id=12601,Y,
7335,2014,29,Nate,Devine,Freshman,Forward,5'9,135,Lodi,CA,Lodi,,Harvard University,IVY,https://www.gocrimson.com/sports/msoc/2014-15/bios/devine_nate_wryf,,
7336,2015,17,Nate,Devine,Sophomore,Forward,5'9,135,Lodi,CA,Lodi,,Harvard University,IVY,https://www.gocrimson.com/sports/msoc/2015-16/bios/devine_nate_ky8g,N,
7337,2016,17,Nate,Devine,Junior,Forward,5'9,135,Lodi,CA,Lodi,,Harvard University,IVY,https://www.gocrimson.com/sports/msoc/2016-17/bios/devine_nate_t4uk,,
7338,2017,4,Nate,Devine,Senior,Forward,5'9,135,Lodi,CA,Lodi,,Harvard University,IVY,https://www.gocrimson.com/sports/msoc/2017-18/bios/devine_nate_xuam,N,
7339,2018,4,Nate,Devine,Senior,Forward,5'9,135,Lodi,CA,Lodi,,Harvard University,IVY,https://www.gocrimson.com/sports/msoc/2018-19/bios/devine_nate_5s5w,N,
7340,2008,18,Nate,Krinsky,Junior,Defender,6'1,190,Manchester,NH,Concord High School,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=9488,Y,
7341,2009,18,Nate,Krinsky,Senior,Defender,6'1,190,Manchester,NH,Concord High School,,Princeton University,IVY,https://goprincetontigers.com/roster.aspx?rp_id=9531,N,
